Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,Q_Heat_PumpreaQHeaPumCon_y,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y
46.54166667,0,23.07439841,6.9,212.1068159,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
46.58333333,0,23.027206,7.1,201.1528955,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
46.625,0.157598001,23.33738111,7,311.5342928,21,24,2.262396222,1434.963827,20.49864428,510.2040816,5,219,,-1811.492914,3116.285061,3246.456741
46.66666667,0.054206295,23.64002931,7,423.6571047,21,24,1.526780994,1211.720374,20.49864428,510.2040816,5,219,,-638.3112629,1827.655749,1850.031637
46.70833333,0,23.62086478,6.5,388.9465872,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
46.75,0,23.34229546,6.3,96.51993068,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
46.79166667,0,22.70287651,5.2,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
46.83333333,0.265707831,22.47401917,5.2,0,21,24,2.694588024,1646.579641,20.49864428,510.2040816,5,219,,-2790.27414,4335.600326,4436.853781
46.875,0.341993609,22.47327756,5.1,0,21,24,2.921197792,1812.155115,20.49864428,510.2040816,5,219,,-3481.508405,5194.04379,5293.66352
46.91666667,0.008907479,22.37247144,5.3,0,21,24,1.090118256,1113.1277,20.49864428,510.2040816,5,219,,-100.3131267,1421.828857,1213.440827
46.95833333,0.04250952,22.17730427,5.5,0,21,24,1.407660656,1182.066227,20.49864428,510.2040816,5,219,,-481.881894,1781.221202,1663.948121
47,0.107565242,22.02910894,5.6,0,21,24,1.916544798,1316.153816,20.49864428,510.2040816,5,219,,-1206.313933,2565.821568,2522.467748
47.04166667,0.490297021,22.07697452,5.1,0,21,24,3.274727767,2126.579614,20.49864428,510.2040816,5,219,,-4837.389696,6728.388041,6963.96931
47.08333333,0.474341828,22.26281989,5.3,0,21,24,3.220085907,2108.068977,20.49864428,510.2040816,5,219,,-4680.094227,6650.309478,6788.163205
47.125,0.079060035,22.23643462,5,0,21,24,1.680508049,1258.372125,20.49864428,510.2040816,5,219,,-856.3323591,2323.361054,2114.704484
47.16666667,0.087855128,22.06051412,4.9,0,21,24,1.747838469,1274.776176,20.49864428,510.2040816,5,219,,-953.3266645,2361.678477,2228.102841
47.20833333,0.146495294,21.91654657,4.9,0,21,24,2.126474803,1394.662323,20.49864428,510.2040816,5,219,,-1571.051967,3025.400359,2965.71429
47.25,0.52781781,21.988648,4.8,0,21,24,3.299852279,2207.148,20.49864428,510.2040816,5,219,,-5076.114358,7062.578873,7283.262358
47.29166667,0.503784002,22.01090852,0.9,0,21,24,2.948561553,2096.381494,20.49864428,510.2040816,5,219,,-4084.92838,6149.87437,6181.309874
47.33333333,0.163030493,21.87291992,0.4,0,21,24,2.000300934,1407.664387,20.49864428,510.2040816,5,219,,-1408.088001,3006.820245,2815.752388
47.375,0.209026694,21.69745054,0.6,0,21,24,2.214332609,1495.363675,20.49864428,510.2040816,5,219,,-1815.868872,3413.612954,3311.232547
47.41666667,0.267516486,21.59405882,0.8,0,21,24,2.441270047,1609.42038,20.49864428,510.2040816,5,219,,-2319.609387,3973.205585,3929.029766
47.45833333,0.635313727,21.72309244,1.5,0,21,24,3.182549577,2369.675083,20.49864428,510.2040816,5,219,,-5171.933352,7339.253975,7541.608436
47.5,0.592302521,21.98589575,1.5,1.131637168,21,24,3.100635952,2293.610356,20.49864428,510.2040816,5,219,,-4818.040372,7007.366144,7111.650728
47.54166667,0.171368084,22.0183134,0.1,2.685670524,21,24,2.018268931,1423.535193,20.49864428,510.2040816,5,219,,-1449.541659,3066.497696,2873.076852
47.58333333,0.160562201,21.99631431,0.9,46.0455676,21,24,2.015600257,1404.123344,20.49864428,510.2040816,5,219,,-1426.028029,2945.518291,2830.151372
47.625,0.16789523,22.28246834,1.6,186.7221247,21,24,2.084455799,1421.344216,20.49864428,510.2040816,5,219,,-1541.384977,2977.851072,2962.729192
47.66666667,0.405843885,22.69542247,2.3,176.7013636,21,24,2.878643398,1912.575401,20.49864428,510.2040816,5,219,,-3593.047151,5308.322741,5505.622552
47.70833333,0.268192512,22.62635935,0.9,20.71363636,21,24,2.414381951,1621.121905,20.49864428,510.2040816,5,219,,-2292.885562,3949.360416,3914.007467
47.75,0,22.25452706,1.5,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
47.79166667,0.081824312,21.86857331,1.6,0,21,24,1.618447551,1251.922985,20.49864428,510.2040816,5,219,,-774.2487038,2151.793117,2026.171688
47.83333333,0.210475564,21.66480178,1.7,0,21,24,2.292905605,1501.719312,20.49864428,510.2040816,5,219,,-1941.581316,3466.148847,3443.300627
47.875,0.611732739,21.72254233,2.4,0,21,24,3.242525479,2333.445837,20.49864428,510.2040816,5,219,,-5232.811745,7329.380179,7566.257582
47.91666667,0.592485889,21.92307104,2.7,0,21,24,3.199864343,2314.922375,20.49864428,510.2040816,5,219,,-5092.51519,7270.094433,7407.437565
47.95833333,0.192309655,21.9238687,2.7,0,21,24,2.232826227,1480.489929,20.49864428,510.2040816,5,219,,-1825.186813,3476.6746,3305.676742
48,0.192043767,21.80243311,2.9,0,21,24,2.252743334,1478.518362,20.49864428,510.2040816,5,219,,-1852.204022,3442.726603,3330.722385
48.04166667,0.232522298,21.67693271,2.8,0,21,24,2.424337534,1557.98324,20.49864428,510.2040816,5,219,,-2219.094005,3839.394737,3777.077245
48.08333333,0.607689095,21.72515063,2.3,0,21,24,3.207872185,2331.608396,20.49864428,510.2040816,5,219,,-5147.893323,7302.228922,7479.501719
48.125,0.591616455,21.85676129,2.2,0,21,24,3.148842818,2307.444185,20.49864428,510.2040816,5,219,,-4958.334865,7170.278074,7265.779049
48.16666667,0.214412904,21.84026451,2.3,0,21,24,2.301657177,1523.465821,20.49864428,510.2040816,5,219,,-1983.030219,3684.463546,3506.496039
48.20833333,0.21991183,21.716406,2.5,0,21,24,2.347103885,1532.807558,20.49864428,510.2040816,5,219,,-2064.851015,3711.30255,3597.658573
48.25,0.261197999,21.61776961,2.7,0,21,24,2.521048796,1616.155759,20.49864428,510.2040816,5,219,,-2458.251771,4133.574317,4074.407531
48.29166667,0.627410129,21.69836506,2.7,0,15,30,3.251636726,2384.870778,20.49864428,510.2040816,5,219,,-5369.862632,7570.71675,7754.73341
48.33333333,0.600544981,21.78411217,2.7,0,15,30,3.189120015,2339.661788,20.49864428,510.2040816,0,0,,-5121.800449,7371.459358,7461.462237
48.375,0.238629277,21.76977049,2.5,0,15,30,2.402424769,1575.240333,20.49864428,510.2040816,0,0,,-2209.15606,3962.474912,3784.396392
48.41666667,0.243409838,21.65110834,2.7,0,15,30,2.444814539,1582.905195,20.49864428,510.2040816,0,0,,-2287.004439,3981.352706,3869.909634
48.45833333,0.282963886,21.65280768,3.5,0,15,30,2.637097396,1669.547535,20.49864428,510.2040816,0,0,,-2733.211922,4444.419704,4402.759457
48.5,0.615730773,21.9135349,4.6,0,15,30,3.366628526,2406.569205,20.49864428,510.2040816,0,0,,-5695.45533,7879.449832,8102.024535
48.54166667,0.528821699,22.22070425,5.7,0,15,30,3.297355345,2249.493153,20.49864428,510.2040816,0,0,,-5167.885118,7305.171776,7417.378271
48.58333333,0.093098584,22.30615979,6.6,0,15,30,1.820319639,1295.259708,20.49864428,510.2040816,0,0,,-1062.526976,2600.860207,2357.786684
48.625,0.064613403,22.18079528,6.6,0,15,30,1.60989076,1232.223033,20.49864428,510.2040816,0,0,,-751.5214424,2164.841399,1983.744476
48.66666667,0.106401572,22.04352237,6.7,0,15,30,1.935925408,1320.573644,20.49864428,510.2040816,0,0,,-1235.958427,2655.505907,2556.532071
48.70833333,0.485492543,22.10817632,6.8,0,15,30,3.358854407,2156.77876,20.49864428,510.2040816,0,0,,-5087.527082,7024.933318,7244.305842
48.75,0.463941228,22.29274923,6.7,0,15,30,3.275728702,2117.465095,20.49864428,510.2040816,0,0,,-4818.776091,6822.509516,6936.241186
48.79166667,0.069083591,22.21513409,7,0,15,30,1.651624443,1243.779939,20.49864428,510.2040816,0,0,,-810.4774101,2297.644234,2054.257349
48.83333333,0.094955303,22.03718924,7.4,0,21,24,1.872593243,1299.54011,20.49864428,510.2040816,5,219,,-1133.969919,2574.337644,2433.510029
48.875,0.154270253,22.00485815,7.8,0,21,24,2.292134527,1429.774998,20.49864428,510.2040816,5,219,,-1847.461641,3328.097372,3277.236639
48.91666667,0.498380617,22.13856134,8,0,21,24,3.460801208,2211.694123,20.49864428,510.2040816,5,219,,-5442.539569,7416.860473,7654.233692
48.95833333,0.453812888,22.38020087,8.1,0,21,24,3.345805583,2122.538677,20.49864428,510.2040816,5,219,,-4979.06308,6984.465394,7101.601757
49,0.039933045,22.36004145,8,0,21,24,1.415619578,1182.534954,20.49864428,510.2040816,5,219,,-491.4846789,1941.464727,1674.019633
49.04166667,0.046652849,22.16797588,7.9,0,21,24,1.482346253,1196.044882,20.49864428,510.2040816,5,219,,-576.9077673,1944.978785,1772.95265
49.08333333,0.110674706,22.01173548,7.7,0,21,24,2.005052513,1333.547653,20.49864428,510.2040816,5,219,,-1340.28542,2749.96066,2673.833072
49.125,0.496088175,22.09310452,7.6,0,21,24,3.439046298,2195.119308,20.49864428,510.2040816,5,219,,-5353.997622,7302.793262,7549.116929
49.16666667,0.468965159,22.32988333,7.8,0,21,24,3.361254749,2149.759812,20.49864428,510.2040816,5,219,,-5076.130565,7089.069055,7225.890377
49.20833333,0.056705555,22.34016868,7.9,0,21,24,1.567737947,1219.161529,20.49864428,510.2040816,5,219,,-692.1642631,2158.354552,1911.325792
49.25,0.053277108,22.1710493,7.9,0,21,24,1.543170154,1210.455786,20.49864428,510.2040816,5,219,,-657.4834557,2034.010296,1867.939242
49.29166667,0.109650234,22.0328805,8,0,15,30,2.007999954,1332.737582,20.49864428,510.2040816,5,219,,-1343.39942,2751.719346,2676.137002
49.33333333,0.489039834,22.06385388,8.2,0,15,30,3.467128555,2191.448151,20.49864428,510.2040816,0,0,,-5406.584308,7349.668412,7598.032459
49.375,0.478715374,22.31125052,8.5,0,15,30,3.424587677,2187.213772,20.49864428,510.2040816,0,0,,-5303.091559,7338.870861,7490.305331
49.41666667,0.062916492,22.3323158,8.5,0,15,30,1.63516117,1234.578961,20.49864428,510.2040816,0,0,,-784.1566169,2265.494931,2018.735577
49.45833333,0.055894733,22.20345574,8.7,0,15,30,1.583110495,1218.198303,20.49864428,510.2040816,0,0,,-710.3442156,2092.438624,1928.542518
49.5,0.098848088,22.13264304,9.1,0,15,30,1.963436833,1314.102099,20.49864428,510.2040816,0,0,,-1266.054364,2657.177801,2580.156463
49.54166667,0.455785655,22.32903921,9.6,0,15,30,3.492963307,2144.0291,20.49864428,510.2040816,0,0,,-5344.985877,7227.876383,7489.014977
49.58333333,0.390320263,22.63193145,9.7,0,15,30,3.310127278,2001.991036,20.49864428,510.2040816,0,0,,-4624.854104,6508.971003,6626.84514
49.625,0,22.56943587,9.8,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
49.66666667,0,22.31075426,10.2,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
49.70833333,0.063081913,22.19212888,10.1,0,15,30,1.690324438,1236.504249,20.49864428,510.2040816,0,0,,-853.5891011,2155.584989,2090.09335
49.75,0.435957041,22.32504561,10.3,0,15,30,3.514983143,2105.898952,20.49864428,510.2040816,0,0,,-5296.300364,7111.183791,7402.199316
49.79166667,0.391651465,22.54689063,10.4,0,15,30,3.370240961,2014.512941,20.49864428,510.2040816,0,0,,-4774.88109,6647.201399,6789.394031
49.83333333,0,22.4345531,10.3,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
49.875,0.021815633,22.31911863,10.2,0,21,24,1.261061682,1144.062354,20.49864428,510.2040816,5,219,,-298.6708423,1587.315075,1442.733196
49.91666667,0.060293791,22.19332557,10.2,0,21,24,1.665759951,1230.576769,20.49864428,510.2040816,5,219,,-819.2687289,2121.336198,2049.845498
49.95833333,0.435558145,22.31943901,10.3,0,21,24,3.513668767,2105.132566,20.49864428,510.2040816,5,219,,-5291.605982,7112.566824,7396.738547
50,0.393520331,22.58071395,10.2,0,21,24,3.36217354,2015.370032,20.49864428,510.2040816,5,219,,-4760.653762,6634.042098,6776.023793
50.04166667,0,22.5088486,10.3,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
50.08333333,0,22.21419668,9.9,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
50.125,0.095267774,22.09758592,9.6,0,21,24,1.960662504,1306.640463,20.49864428,510.2040816,5,219,,-1255.240499,2595.290754,2561.880963
50.16666667,0.46747136,22.21042896,8.7,0,21,24,3.477790039,2147.039268,20.49864428,510.2040816,5,219,,-5319.91251,7190.104697,7466.951778
50.20833333,0.429857012,22.44004093,8.3,0,21,24,3.327240209,2065.517183,20.49864428,510.2040816,5,219,,-4806.95464,6733.353027,6872.471823
50.25,0.019986355,22.40783715,7.9,0,21,24,1.217444761,1138.40188,20.49864428,510.2040816,5,219,,-247.5395243,1641.616873,1385.941404
50.29166667,0.030720949,22.1981776,7.4,0,15,30,1.323679409,1160.533941,20.49864428,510.2040816,5,219,,-375.6409404,1697.924687,1536.174881
50.33333333,0.100607465,21.93062492,6.6,0,15,30,1.898649163,1306.425418,20.49864428,510.2040816,0,0,,-1174.018108,2555.175795,2480.443527
50.375,0.523125027,21.97010095,6.4,0,15,30,3.411465326,2227.742238,20.49864428,510.2040816,0,0,,-5372.123162,7340.852618,7599.8654
50.41666667,0.509966349,22.22038303,6.5,15.75757576,15,30,3.351073199,2215.094598,20.49864428,510.2040816,0,0,,-5207.849544,7268.55144,7422.944142
50.45833333,0.093205658,22.48073491,6.6,139.6785556,15,30,1.825504629,1294.596782,20.49864428,510.2040816,0,0,,-1068.695636,2543.285614,2363.292419
50.5,0.006421696,22.85022523,7.4,232.5470842,15,30,1.070751159,1108.621312,20.49864428,510.2040816,0,0,,-78.43624305,1290.76092,1187.057555
50.54166667,0,23.1192892,8.2,239.7584906,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
50.58333333,0.126903601,23.36601731,8.1,159.6204733,15,30,2.1224046,1373.150243,20.49864428,510.2040816,0,0,,-1541.23015,2790.816238,2914.380394
50.625,0.044660896,23.47120153,8.5,117.7100036,15,30,1.471372303,1193.416826,20.49864428,510.2040816,0,0,,-562.5436381,1783.971526,1755.960464
50.66666667,0,23.4339233,8,162.3028169,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
50.70833333,0,23.3523555,8.2,148.7686567,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
50.75,0,23.12282711,7.6,41.85634328,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
50.79166667,0.125724298,22.73075297,7,0,15,30,2.085331124,1362.059942,20.49864428,510.2040816,0,0,,-1478.286048,2810.861397,2840.34599
50.83333333,0.256415676,22.57028413,6.2,0,21,24,2.712091536,1638.353503,20.49864428,510.2040816,5,219,,-2805.011166,4359.755394,4443.364669
50.875,0,22.3924044,5.4,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
50.91666667,0.035865199,22.16463187,5,0,21,24,1.343988727,1167.274336,20.49864428,510.2040816,5,219,,-401.5292135,1654.36015,1568.80355
50.95833333,0.111789376,21.99509993,4.7,0,21,24,1.918270085,1320.046321,20.49864428,510.2040816,5,219,,-1212.159048,2548.929608,2532.205368
51,0.501633358,22.07413925,5.1,0,21,24,3.304717333,2147.46021,20.49864428,510.2040816,5,219,,-4949.288768,6825.677537,7096.748978
51.04166667,0.475286916,22.3146976,5.9,0,21,24,3.268944972,2119.46386,20.49864428,510.2040816,5,219,,-4808.94687,6763.304865,6928.41073
51.08333333,0.061767465,22.30457092,5.5,0,21,24,1.561665685,1223.516932,20.49864428,510.2040816,5,219,,-687.207476,2122.674282,1910.724409
51.125,0.065143027,22.12687906,5.3,0,21,24,1.589337668,1228.884384,20.49864428,510.2040816,5,219,,-724.2278577,2092.169829,1953.112242
51.16666667,0.124373646,21.98351998,5.4,0,21,24,2.015390862,1351.036421,20.49864428,510.2040816,5,219,,-1371.830036,2783.628066,2722.866457
51.20833333,0.50549334,22.05506286,5.4,0,21,24,3.311446575,2168.742144,20.49864428,510.2040816,5,219,,-5012.9316,6950.927691,7181.673744
51.25,0.481645715,22.2440145,5.4,0,21,24,3.231548503,2128.672137,20.49864428,510.2040816,5,219,,-4750.235122,6753.976841,6878.907259
51.29166667,0.085328501,22.21360501,5.1,0,15,30,1.726823387,1272.053301,20.49864428,510.2040816,5,219,,-924.5580885,2413.931152,2196.611389
51.33333333,0.095464997,21.97540605,5.3,0,15,30,1.812133394,1292.18008,20.49864428,510.2040816,0,0,,-1049.422594,2483.276057,2341.602673
51.375,0.174864649,21.84162629,5.5,0,15,30,2.306062397,1457.926688,20.49864428,510.2040816,0,0,,-1904.143225,3408.954503,3362.069913
51.41666667,0.552791237,21.97339647,6.1,0,15,30,3.420317072,2292.233858,20.49864428,510.2040816,0,0,,-5547.932741,7590.519499,7840.1666
51.45833333,0.508867844,22.24975945,6.4,0,15,30,3.332040174,2213.877132,20.49864428,510.2040816,0,0,,-5162.850412,7242.371617,7376.727544
51.5,0.083413518,22.30953883,6.6,0,15,30,1.75211225,1273.696287,20.49864428,510.2040816,0,0,,-957.9625805,2463.539646,2231.658867
51.54166667,0.063487057,22.19876555,6.8,0,15,30,1.606805511,1229.981308,20.49864428,510.2040816,0,0,,-746.3594364,2139.749374,1976.340745
51.58333333,0.100411482,22.12038305,7.4,0,15,30,1.917945649,1310.31166,20.49864428,510.2040816,0,0,,-1202.794887,2597.194949,2513.106546
51.625,0.459872316,22.28997054,8,3.5,15,30,3.394835417,2121.030908,20.49864428,510.2040816,0,0,,-5079.519938,6957.915657,7200.550846
51.66666667,0.403343155,22.66078804,9,3.5,15,30,3.29859206,2019.550407,20.49864428,510.2040816,0,0,,-4642.122531,6522.058223,6661.672938
51.70833333,0,22.53397893,9.1,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
51.75,0,22.16887952,8.2,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
51.79166667,0.110373494,21.99128172,8.4,0,15,30,2.034692153,1334.887809,20.49864428,510.2040816,0,0,,-1381.197941,2754.894606,2716.08575
51.83333333,0.502906093,22.01473001,6.8,0,21,24,3.408990018,2190.008678,20.49864428,510.2040816,5,219,,-5275.709044,7214.14639,7465.717722
51.875,0.495089996,22.29682936,7.1,0,21,24,3.369628963,2192.690148,20.49864428,510.2040816,5,219,,-5195.862082,7223.043567,7388.552231
51.91666667,0.067723546,22.34429001,7.9,0,21,24,1.663453356,1243.217486,20.49864428,510.2040816,5,219,,-824.816813,2295.202834,2068.034299
51.95833333,0.051903328,22.07455525,5.1,0,21,24,1.477156125,1201.463654,20.49864428,510.2040816,5,219,,-573.2857419,1948.578918,1774.749396
52,0.141814916,21.9155777,5.8,0,21,24,2.13682377,1390.085957,20.49864428,510.2040816,5,219,,-1580.282758,3028.667301,2970.368715
52.04166667,0.528140766,21.89575361,3.8,0,21,24,3.227598693,2188.15979,20.49864428,510.2040816,5,219,,-4874.34189,6870.692902,7062.50168
52.08333333,0.534748796,22.05463576,4.2,0,21,24,3.229695673,2222.416086,20.49864428,510.2040816,5,219,,-4955.311532,7047.34452,7177.727618
52.125,0.148454745,22.07039796,4.6,0,21,24,2.102372051,1402.038825,20.49864428,510.2040816,5,219,,-1545.568415,3132.209646,2947.60724
52.16666667,0.143200678,21.91476143,4.2,0,21,24,2.067494417,1386.638554,20.49864428,510.2040816,5,219,,-1480.228915,2997.41288,2866.867469
52.20833333,0.195079524,21.77774989,4.1,0,21,24,2.334036715,1491.143318,20.49864428,510.2040816,5,219,,-1989.239935,3544.661743,3480.383253
52.25,0.57408337,21.84152202,4,0,21,24,3.294560496,2295.219113,20.49864428,510.2040816,5,219,,-5266.519107,7358.065593,7561.73822
52.29166667,0.552825995,21.99287171,3.3,0,15,30,3.180267907,2247.768221,20.49864428,510.2040816,5,219,,-4900.736915,7057.776719,7148.505136
52.33333333,0.169042763,21.83128727,2,0,15,30,2.092821138,1429.888312,20.49864428,510.2040816,0,0,,-1562.612173,3206.673759,2992.500485
52.375,0.222904242,21.67722833,2.6,0,15,30,2.366648088,1539.051572,20.49864428,510.2040816,0,0,,-2103.341888,3744.346388,3642.39346
52.41666667,0.274257224,21.56544236,2.2,0,15,30,2.538137536,1637.463173,20.49864428,510.2040816,0,0,,-2518.64357,4208.85731,4156.106742
52.45833333,0.644852546,21.76665849,3.6,0.547619048,15,30,3.336008307,2443.193576,20.49864428,510.2040816,0,0,,-5707.320487,7921.660143,8150.514062
52.5,0.577780502,22.08581088,3.5,20.20238095,15,30,3.214732849,2309.657642,20.49864428,510.2040816,0,0,,-5115.274649,7315.536647,7424.932291
52.54166667,0.138063042,22.37645491,3.5,120.2876712,15,30,1.993645561,1376.421497,20.49864428,510.2040816,0,0,,-1367.675111,2920.003538,2744.096608
52.58333333,0.041181698,22.60592415,3.5,161.2123288,15,30,1.3582578,1177.66709,20.49864428,510.2040816,0,0,,-421.9084208,1725.328354,1599.575511
52.625,0,22.65632871,5.1,148,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
52.66666667,0.281223763,22.74563792,4.8,142,15,30,2.710167892,1679.718175,20.49864428,510.2040816,0,0,,-2872.60009,4400.947871,4552.318265
52.70833333,0.251454028,22.82111405,4,170.8076923,15,30,2.541489085,1612.940503,20.49864428,510.2040816,0,0,,-2486.33018,4055.033453,4099.270683
52.75,0,22.7160965,4.4,100.9423077,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
52.79166667,0,22.08726059,3.2,0,15,30,1,0,0,0,0,0,,0,0,-1.73E-12
52.83333333,0.137579804,21.81233682,3.9,0,21,24,2.042977154,1369.28635,20.49864428,510.2040816,5,219,,-1428.13438,2830.127204,2797.42073
52.875,0.562554393,21.78816162,0.9,0,21,24,3.081941905,2198.071358,20.49864428,510.2040816,5,219,,-4576.25687,6585.044389,6774.328228
52.91666667,0.570612792,21.95053244,2.3,0,21,24,3.158914226,2255.046026,20.49864428,510.2040816,5,219,,-4868.450947,6970.630618,7123.496973
52.95833333,0.183155853,21.91395885,1.5,0,21,24,2.14098999,1453.054678,20.49864428,510.2040816,5,219,,-1657.920842,3273.934181,3110.97552
53,0.195347049,21.77356914,1.8,0,21,24,2.217563938,1476.503823,20.49864428,510.2040816,5,219,,-1797.737809,3372.113975,3274.241631
53.04166667,0.242143621,21.70302044,3.1,0,21,24,2.480566438,1578.904642,20.49864428,510.2040816,5,219,,-2337.673221,3950.071919,3916.577864
53.08333333,0.598993188,21.82735732,3.7,0,21,24,3.302711964,2342.695751,20.49864428,510.2040816,5,219,,-5394.553534,7523.583523,7737.249285
53.125,0.55754756,21.99916578,3.2,0,21,24,3.177951263,2255.908002,20.49864428,510.2040816,5,219,,-4913.257684,7075.938163,7169.165686
53.16666667,0.166944741,21.9801507,3.3,0,21,24,2.13965274,1433.494979,20.49864428,510.2040816,5,219,,-1633.68648,3265.768001,3067.181459
53.20833333,0.1732831,21.80716017,2.7,0,21,24,2.155513686,1439.78784,20.49864428,510.2040816,5,219,,-1663.694554,3237.556753,3103.482394
53.25,0.230946611,21.64734537,2.4,0,21,24,2.396259512,1551.635034,20.49864428,510.2040816,5,219,,-2166.485175,3786.793121,3718.120208
53.29166667,0.617551543,21.67594003,2.2,0,21,24,3.211293899,2350.087352,20.49864428,510.2040816,5,219,,-5196.733824,7364.211292,7546.821176
53.33333333,0.608019988,21.8636858,2.7,0,21,24,3.202649229,2353.489615,20.49864428,510.2040816,5,219,,-5183.912085,7419.807661,7537.4017
53.375,0.212104732,21.87023438,2.9,0,21,24,2.321655202,1523.653121,20.49864428,510.2040816,5,219,,-2013.744074,3716.449668,3537.397194
53.41666667,0.209921873,21.76097825,2.7,0,21,24,2.315820548,1514.463097,20.49864428,510.2040816,5,219,,-1992.761663,3628.435417,3507.22476
53.45833333,0.246340585,21.67533397,2.1,0.25,21,24,2.433869114,1581.05771,20.49864428,510.2040816,5,219,,-2267.029819,3919.105637,3848.087529
53.5,0.608222011,21.89530702,2.9,4.6875,21,24,3.245802511,2348.018316,20.49864428,510.2040816,5,219,,-5273.185431,7415.529297,7621.203748
53.54166667,0.534897658,22.15969459,2,10.37202381,21,24,3.054426579,2185.769278,20.49864428,510.2040816,5,219,,-4490.5025,6598.849398,6676.271778
53.58333333,0.113435138,22.2896271,3.4,9.380380037,21,24,1.851908642,1324.668905,20.49864428,510.2040816,5,219,,-1128.496888,2655.162404,2453.165793
53.625,0.070124301,22.31644451,4.4,32.96634615,21,24,1.600900001,1237.81678,20.49864428,510.2040816,5,219,,-743.8041039,2129.737747,1981.620884
53.66666667,0.061185165,22.25692955,3.3,68.18206522,21,24,1.513668374,1216.291463,20.49864428,510.2040816,5,219,,-624.7704587,1945.090243,1841.061922
53.70833333,0.414356818,22.42831604,5,65.56793478,21,24,3.097316226,1966.535673,20.49864428,510.2040816,5,219,,-4124.447176,5885.370885,6090.982849
53.75,0.357227988,22.63008806,4.7,25.59375,21,24,2.912128376,1846.809898,20.49864428,510.2040816,5,219,,-3531.337611,5302.957534,5378.147508
53.79166667,0,22.25847928,4.3,0,21,24,1,0,0,0,5,219,,0,0,-1.73E-12
53.83333333,0.080506906,21.92555451,3.5,0,21,24,1.660618044,1254.808129,20.49864428,510.2040816,5,219,,-828.9488919,2206.028488,2083.757021
53.875,0.19148183,21.70772963,2.5,0,21,24,2.251232673,1469.991769,20.49864428,510.2040816,5,219,,-1839.30173,3341.810974,3309.293499
53.91666667,0.597423455,21.77951921,3.5,0,21,24,3.307039804,2327.52967,20.49864428,510.2040816,5,219,,-5369.703594,7445.657413,7697.233264
53.95833333,0.573493597,21.96778554,3.3,0,21,24,3.21832093,2287.837439,20.49864428,510.2040816,5,219,,-5075.157676,7231.61414,7362.995115
54,0.17740482,21.98094592,3.4,0,21,24,2.197409723,1454.870854,20.49864428,510.2040816,5,219,,-1742.076506,3374.030605,3196.947359
54.04166667,0.173018027,21.79389075,2.3,0,21,24,2.137752761,1436.415893,20.49864428,510.2040816,5,219,,-1634.286149,3201.757084,3070.702042
54.08333333,0.235369749,21.63601225,2.1,0,21,24,2.398616891,1557.605135,20.49864428,510.2040816,5,219,,-2178.492851,3798.744699,3736.097986
54.125,0.62132925,21.67659395,2,0,21,24,3.203048277,2352.82136,20.49864428,510.2040816,5,219,,-5183.379043,7351.130803,7536.200403
54.16666667,0.607802015,21.80015985,1.5,0,21,24,3.116778995,2326.567107,20.49864428,510.2040816,5,219,,-4924.828381,7161.995838,7251.395488
54.20833333,0.233280049,21.7715588,1.5,0,21,24,2.332951863,1555.247403,20.49864428,510.2040816,5,219,,-2073.069923,3801.448793,3628.317326
54.25,0.242813732,21.6219715,1.2,0,21,24,2.364492056,1568.331365,20.49864428,510.2040816,5,219,,-2139.975689,3822.943843,3708.307054
54.29166667,0.292676165,21.48646678,0.9,0,21,24,2.51852777,1662.111567,20.49864428,510.2040816,5,219,,-2523.962571,4249.479452,4186.074138
54.33333333,0.671177741,21.54265906,1,0,21,24,3.168737238,2437.620477,20.49864428,510.2040816,5,219,,-5286.558299,7551.985894,7724.178776
54.375,0.652446979,21.70317073,0.7,0,21,24,3.096170393,2404.652556,20.49864428,510.2040816,5,219,,-5040.561493,7359.338526,7445.214049
54.41666667,0.265609758,21.7107496,0.9,0,21,24,2.407875934,1615.458155,20.49864428,510.2040816,5,219,,-2274.364658,4056.992253,3889.822812
